step,time,x,y,z,roll,pitch,yaw,p_gain_mult,seed
0,0.0,0.0,0.0,0.09982986003160477,0.0,-0.0,0.0,0.3,42
1,0.004166666666666667,0.0,0.0,0.09974229335784912,0.0,-0.0,0.0,0.3,42
2,0.008333333333333333,0.0,0.0,0.0997372642159462,0.0,-0.0,0.0,0.3,42
3,0.0125,0.0,0.0,0.0998147502541542,0.0,-0.0,0.0,0.3,42
4,0.016666666666666666,0.0,0.0,0.09997471421957016,0.0,-0.0,0.0,0.3,42
5,0.020833333333333332,0.0,0.0,0.10021713376045227,0.0,-0.0,0.0,0.3,42
6,0.025,0.0,0.0,0.10054197907447815,0.0,-0.0,0.0,0.3,42
7,0.029166666666666667,0.0,0.0,0.10094922035932541,0.0,-0.0,0.0,0.3,42
8,0.03333333333333333,0.0,0.0,0.10143323987722397,0.0,-0.0,0.0,0.3,42
9,0.0375,0.0,0.0,0.10198809951543808,0.0,-0.0,0.0,0.3,42
10,0.041666666666666664,0.0,0.0,0.10260827839374542,0.0,-0.0,0.0,0.3,42
11,0.04583333333333333,0.0,0.0,0.10328865051269531,0.0,-0.0,0.0,0.3,42
12,0.05,0.0,0.0,0.10402446240186691,0.0,-0.0,0.0,0.3,42
13,0.05416666666666667,0.0,0.0,0.10481129586696625,0.0,-0.0,0.0,0.3,42
14,0.058333333333333334,0.0,0.0,0.1056450605392456,0.0,-0.0,0.0,0.3,42
15,0.0625,0.0,0.0,0.10652195662260056,0.0,-0.0,0.0,0.3,42
16,0.06666666666666667,0.0,0.0,0.10743844509124756,0.0,-0.0,0.0,0.3,42
17,0.07083333333333333,0.0,0.0,0.10839127004146576,0.0,-0.0,0.0,0.3,42
18,0.075,0.0,0.0,0.10937737673521042,0.0,-0.0,0.0,0.3,42
19,0.07916666666666666,0.0,0.0,0.1103939563035965,0.0,-0.0,0.0,0.3,42
20,0.08333333333333333,0.0,0.0,0.11143838614225388,0.0,-0.0,0.0,0.3,42
21,0.0875,0.0,0.0,0.11250824481248856,0.0,-0.0,0.0,0.3,42
22,0.09166666666666666,0.0,0.0,0.11360128968954086,0.0,-0.0,0.0,0.3,42
23,0.09583333333333334,0.0,0.0,0.11471541970968246,0.0,-0.0,0.0,0.3,42
24,0.1,0.0,0.0,0.11584870517253876,0.0,-0.0,0.0,0.3,42
25,0.10416666666666667,0.0,0.0,0.11699935048818588,0.0,-0.0,0.0,0.3,42
26,0.10833333333333334,0.0,0.0,0.11816568672657013,0.0,-0.0,0.0,0.3,42
27,0.1125,0.0,0.0,0.11934617906808853,0.0,-0.0,0.0,0.3,42
28,0.11666666666666667,0.0,0.0,0.12053938955068588,0.0,-0.0,0.0,0.3,42
29,0.12083333333333333,0.0,0.0,0.12174399197101593,0.0,-0.0,0.0,0.3,42
30,0.125,0.0,0.0,0.12295876443386078,0.0,-0.0,0.0,0.3,42
31,0.12916666666666668,0.0,0.0,0.1241825520992279,0.0,-0.0,0.0,0.3,42
32,0.13333333333333333,0.0,0.0,0.12541431188583374,0.0,-0.0,0.0,0.3,42
33,0.1375,0.0,0.0,0.1266530603170395,0.0,-0.0,0.0,0.3,42
34,0.14166666666666666,0.0,0.0,0.12789788842201233,0.0,-0.0,0.0,0.3,42
35,0.14583333333333334,0.0,0.0,0.1291479766368866,0.0,-0.0,0.0,0.3,42
36,0.15,0.0,0.0,0.13040253520011902,0.0,-0.0,0.0,0.3,42
37,0.15416666666666667,0.0,0.0,0.1316608339548111,0.0,-0.0,0.0,0.3,42
38,0.15833333333333333,0.0,0.0,0.1329222321510315,0.0,-0.0,0.0,0.3,42
39,0.1625,0.0,0.0,0.13418610394001007,0.0,-0.0,0.0,0.3,42
40,0.16666666666666666,0.0,0.0,0.13545188307762146,0.0,-0.0,0.0,0.3,42
41,0.17083333333333334,0.0,0.0,0.13671894371509552,0.0,-0.0,0.0,0.3,42
42,0.175,0.0,0.0,0.13798657059669495,0.0,-0.0,0.0,0.3,42
43,0.17916666666666667,0.0,0.0,0.1392541080713272,0.0,-0.0,0.0,0.3,42
44,0.18333333333333332,0.0,0.0,0.14052096009254456,0.0,-0.0,0.0,0.3,42
45,0.1875,0.0,0.0,0.14178656041622162,0.0,-0.0,0.0,0.3,42
46,0.19166666666666668,0.0,0.0,0.1430504024028778,0.0,-0.0,0.0,0.3,42
47,0.19583333333333333,0.0,0.0,0.14431200921535492,0.0,-0.0,0.0,0.3,42
48,0.2,0.0,0.0,0.14557096362113953,0.0,-0.0,0.0,0.3,42
49,0.20416666666666666,0.0,0.0,0.1468268483877182,0.0,-0.0,0.0,0.3,42
