step,time,x,y,z,roll,pitch,yaw,p_gain_mult,seed
0,0.0,0.0,0.0,0.09982986003160477,0.0,-0.0,0.0,0.1,42
1,0.004166666666666667,0.0,0.0,0.09949071705341339,0.0,-0.0,0.0,0.1,42
2,0.008333333333333333,0.0,0.0,0.09899596869945526,0.0,-0.0,0.0,0.1,42
3,0.0125,0.0,0.0,0.09835799038410187,0.0,-0.0,0.0,0.1,42
4,0.016666666666666666,0.0,0.0,0.09758823364973068,0.0,-0.0,0.0,0.1,42
5,0.020833333333333332,0.0,0.0,0.09669728577136993,0.0,-0.0,0.0,0.1,42
6,0.025,0.0,0.0,0.09569492191076279,0.0,-0.0,0.0,0.1,42
7,0.029166666666666667,0.0,0.0,0.0945901945233345,0.0,-0.0,0.0,0.1,42
8,0.03333333333333333,0.0,0.0,0.09339145570993423,0.0,-0.0,0.0,0.1,42
9,0.0375,0.0,0.0,0.09210643917322159,0.0,-0.0,0.0,0.1,42
10,0.041666666666666664,0.0,0.0,0.09074228256940842,0.0,-0.0,0.0,0.1,42
11,0.04583333333333333,0.0,0.0,0.08930559456348419,0.0,-0.0,0.0,0.1,42
12,0.05,0.0,0.0,0.0878024771809578,0.0,-0.0,0.0,0.1,42
13,0.05416666666666667,0.0,0.0,0.0862385705113411,0.0,-0.0,0.0,0.1,42
14,0.058333333333333334,0.0,0.0,0.08461908251047134,0.0,-0.0,0.0,0.1,42
15,0.0625,0.0,0.0,0.08294884115457535,0.0,-0.0,0.0,0.1,42
16,0.06666666666666667,0.0,0.0,0.08123229444026947,0.0,-0.0,0.0,0.1,42
17,0.07083333333333333,0.0,0.0,0.07947355508804321,0.0,-0.0,0.0,0.1,42
18,0.075,0.0,0.0,0.0776764303445816,0.0,-0.0,0.0,0.1,42
19,0.07916666666666666,0.0,0.0,0.07584443688392639,0.0,-0.0,0.0,0.1,42
20,0.08333333333333333,0.0,0.0,0.07398082315921783,0.0,-0.0,0.0,0.1,42
21,0.0875,0.0,0.0,0.07208859175443649,0.0,-0.0,0.0,0.1,42
22,0.09166666666666666,0.0,0.0,0.07017051428556442,0.0,-0.0,0.0,0.1,42
23,0.09583333333333334,0.0,0.0,0.06822915375232697,0.0,-0.0,0.0,0.1,42
24,0.1,0.0,0.0,0.06626688688993454,0.0,-0.0,0.0,0.1,42
25,0.10416666666666667,0.0,0.0,0.06428588926792145,0.0,-0.0,0.0,0.1,42
26,0.10833333333333334,0.0,0.0,0.06228819116950035,0.0,-0.0,0.0,0.1,42
27,0.1125,0.0,0.0,0.060275666415691376,0.0,-0.0,0.0,0.1,42
