step,time,x,y,z,roll,pitch,yaw,p_gain_mult,seed
0,0.0,0.0,0.0,0.09982986003160477,0.0,-0.0,0.0,0.3,123
1,0.004166666666666667,0.0,0.0,0.09974229335784912,0.0,-0.0,0.0,0.3,123
2,0.008333333333333333,0.0,0.0,0.0997372642159462,0.0,-0.0,0.0,0.3,123
3,0.0125,0.0,0.0,0.0998147502541542,0.0,-0.0,0.0,0.3,123
4,0.016666666666666666,0.0,0.0,0.09997471421957016,0.0,-0.0,0.0,0.3,123
5,0.020833333333333332,0.0,0.0,0.10021713376045227,0.0,-0.0,0.0,0.3,123
6,0.025,0.0,0.0,0.10054197907447815,0.0,-0.0,0.0,0.3,123
7,0.029166666666666667,0.0,0.0,0.10094922035932541,0.0,-0.0,0.0,0.3,123
8,0.03333333333333333,0.0,0.0,0.10143323987722397,0.0,-0.0,0.0,0.3,123
9,0.0375,0.0,0.0,0.10198809951543808,0.0,-0.0,0.0,0.3,123
10,0.041666666666666664,0.0,0.0,0.10260827839374542,0.0,-0.0,0.0,0.3,123
11,0.04583333333333333,0.0,0.0,0.10328865051269531,0.0,-0.0,0.0,0.3,123
12,0.05,0.0,0.0,0.10402446240186691,0.0,-0.0,0.0,0.3,123
13,0.05416666666666667,0.0,0.0,0.10481129586696625,0.0,-0.0,0.0,0.3,123
14,0.058333333333333334,0.0,0.0,0.1056450605392456,0.0,-0.0,0.0,0.3,123
15,0.0625,0.0,0.0,0.10652195662260056,0.0,-0.0,0.0,0.3,123
16,0.06666666666666667,0.0,0.0,0.10743844509124756,0.0,-0.0,0.0,0.3,123
17,0.07083333333333333,0.0,0.0,0.10839127004146576,0.0,-0.0,0.0,0.3,123
18,0.075,0.0,0.0,0.10937737673521042,0.0,-0.0,0.0,0.3,123
19,0.07916666666666666,0.0,0.0,0.1103939563035965,0.0,-0.0,0.0,0.3,123
20,0.08333333333333333,0.0,0.0,0.11143838614225388,0.0,-0.0,0.0,0.3,123
21,0.0875,0.0,0.0,0.11250824481248856,0.0,-0.0,0.0,0.3,123
22,0.09166666666666666,0.0,0.0,0.11360128968954086,0.0,-0.0,0.0,0.3,123
23,0.09583333333333334,0.0,0.0,0.11471541970968246,0.0,-0.0,0.0,0.3,123
24,0.1,0.0,0.0,0.11584870517253876,0.0,-0.0,0.0,0.3,123
25,0.10416666666666667,0.0,0.0,0.11699935048818588,0.0,-0.0,0.0,0.3,123
26,0.10833333333333334,0.0,0.0,0.11816568672657013,0.0,-0.0,0.0,0.3,123
27,0.1125,0.0,0.0,0.11934617906808853,0.0,-0.0,0.0,0.3,123
28,0.11666666666666667,0.0,0.0,0.12053938955068588,0.0,-0.0,0.0,0.3,123
