step,time,x,y,z,roll,pitch,yaw,p_gain_mult
60,0.25,6.650742534475285e-08,6.651711004224126e-08,0.01349005289375782,3.0386902949349786e-07,-3.0362372172103443e-07,5.321488620458622e-12,0.05
61,0.25416666666666665,6.583739775578579e-08,6.584811984566841e-08,0.013490142300724983,3.932655090455222e-07,-3.9482404190604794e-07,5.505798549933176e-12,0.05
62,0.25833333333333336,6.506711258680298e-08,6.508196292998036e-08,0.013490228913724422,2.8512008043353934e-07,-2.8552705089250806e-07,5.688857476113485e-12,0.05
63,0.2625,6.436124522224418e-08,6.437745270204687e-08,0.0134900426492095,3.6050215612600464e-07,-3.62152007938813e-07,5.699141033963456e-12,0.05
64,0.26666666666666666,6.358693127594961e-08,6.36047303714804e-08,0.013490185141563416,2.674288168683657e-07,-2.680227737535994e-07,5.780300296571395e-12,0.05
65,0.2708333333333333,6.28731058327503e-08,6.288685483468726e-08,0.013490182347595692,3.3122006470780814e-07,-3.3207535921160936e-07,5.710409202087623e-12,0.05
66,0.275,6.213663539256231e-08,6.214353476252654e-08,0.013490122742950916,2.5157578420404244e-07,-2.5104500878187267e-07,5.7104629684996e-12,0.05
67,0.2791666666666667,6.466408564165249e-08,6.467558222311709e-08,0.013490339741110802,4.4442344915171993e-07,-4.462530682771057e-07,5.543635197017253e-12,0.05
68,0.2833333333333333,6.774691740929484e-08,6.776038929956485e-08,0.013490041717886925,3.4622973998799427e-07,-3.4588109088086244e-07,7.02270735878812e-12,0.05
69,0.2875,6.801860763516743e-08,6.80254004237213e-08,0.013490038923919201,3.402221864223708e-07,-3.4081585909120053e-07,6.5419228880285584e-12,0.05
70,0.2916666666666667,6.753917602964066e-08,6.755086445764391e-08,0.013490217737853527,3.018290897206896e-07,-3.024915429260218e-07,6.336409871339091e-12,0.05
71,0.29583333333333334,7.013527891785998e-08,7.01462354868454e-08,0.013490177690982819,4.5176642515661626e-07,-4.5207622179217397e-07,6.0191450544959785e-12,0.05
72,0.3,7.324638318095822e-08,7.325665052348995e-08,0.013490155339241028,3.9104614302098205e-07,-3.915869513107222e-07,6.819216971555949e-12,0.05
73,0.30416666666666664,7.675105706539398e-08,7.675783564309313e-08,0.013489858247339725,4.899151235788882e-07,-4.896128302805123e-07,6.2623123625112085e-12,0.05
74,0.30833333333333335,8.01525885663068e-08,8.015582864118187e-08,0.013490110635757446,4.570219971340952e-07,-4.570348153280861e-07,6.542216665177145e-12,0.05
75,0.3125,8.367420178956309e-08,8.367677395426654e-08,0.013490473851561546,5.203369823886984e-07,-5.200126906873294e-07,6.078075709623615e-12,0.05
76,0.31666666666666665,8.703150200517484e-08,8.703625553607708e-08,0.013490010984241962,5.139700078855362e-07,-5.143877501739361e-07,6.0754993724990894e-12,0.05
77,0.32083333333333336,9.034429382381859e-08,9.035129266976583e-08,0.013490190729498863,5.470931796464929e-07,-5.470985797744989e-07,5.7255882180515256e-12,0.05
78,0.325,9.349391660862238e-08,9.350319629675141e-08,0.013490168377757072,5.660534156943425e-07,-5.668036351397068e-07,5.5584982612354565e-12,0.05
79,0.32916666666666666,9.676352874521399e-08,9.677234658056477e-08,0.01348987128585577,5.775165163852595e-07,-5.773584348405979e-07,5.358331284816641e-12,0.05
80,0.3333333333333333,9.99854776750908e-08,9.999094885415616e-08,0.013490123674273491,6.166709454175809e-07,-6.16838860880158e-07,5.099202789507944e-12,0.05
81,0.3375,1.0337507916347022e-07,1.0337431888274295e-07,0.013490010052919388,6.075551368651694e-07,-6.063938826644446e-07,5.059236575600097e-12,0.05
82,0.3416666666666667,1.0669153027720313e-07,1.0669301531152087e-07,0.013490061275660992,6.620704766630716e-07,-6.628171149730938e-07,4.740069257933371e-12,0.05
83,0.3458333333333333,1.1004515698687101e-07,1.1004610200870957e-07,0.013490167446434498,6.328072004164733e-07,-6.314923552980017e-07,4.8588345513635345e-12,0.05
84,0.35,1.133088218807643e-07,1.133148543885909e-07,0.013490218669176102,7.020562975396619e-07,-7.037248792602423e-07,4.505031747755749e-12,0.05
85,0.3541666666666667,1.1666035248936169e-07,1.1667170696227913e-07,0.013489848002791405,6.57240605049306e-07,-6.566963861604196e-07,4.787348641170853e-12,0.05
86,0.35833333333333334,1.2336549559677223e-07,1.233764095331935e-07,0.01349017396569252,8.861668447915127e-07,-8.876073707164455e-07,4.299557923548253e-12,0.05
87,0.3625,1.271740330821558e-07,1.2717892161617783e-07,0.013490225188434124,6.457950689741451e-07,-6.441791811108741e-07,7.055702260285765e-12,0.05
88,0.36666666666666664,1.3066811277440138e-07,1.306725323502178e-07,0.013489854522049427,8.66831896925077e-07,-8.683636565401539e-07,7.731925688488299e-12,0.05
89,0.37083333333333335,1.371758457935357e-07,1.3717708213789592e-07,0.013490180484950542,8.397821602516109e-07,-8.376077858017497e-07,9.666685725708804e-12,0.05
90,0.375,1.409376721994704e-07,1.4093546951698954e-07,0.013489993289113045,8.304766083674917e-07,-8.315242325845003e-07,8.564338857670777e-12,0.05
91,0.37916666666666665,1.4400677628145786e-07,1.440069894442786e-07,0.013490356504917145,8.281148780007522e-07,-8.264555617680199e-07,8.401413398786495e-12,0.05
92,0.38333333333333336,1.4674743908926757e-07,1.4674701276362612e-07,0.013490132056176662,8.552231065516087e-07,-8.561257800502236e-07,7.937554955938436e-12,0.05
93,0.3875,1.494698835813324e-07,1.4947181625757366e-07,0.013490055687725544,8.349189783951954e-07,-8.336859309600565e-07,7.790303654012145e-12,0.05
94,0.39166666666666666,1.5212475545922644e-07,1.5211449522212206e-07,0.013490069657564163,8.835001494811714e-07,-8.822376571550876e-07,7.32926616325819e-12,0.05
95,0.3958333333333333,1.5483141169170267e-07,1.548231267634037e-07,0.013490213081240654,8.440381407094969e-07,-8.43517227625575e-07,7.3694363043227e-12,0.05
96,0.4,1.5745546022571943e-07,1.5745773396247387e-07,0.013490227051079273,9.064244750302331e-07,-9.069875659440852e-07,6.886668794923663e-12,0.05
97,0.4041666666666667,1.6009308012598922e-07,1.6009741443667735e-07,0.013490370474755764,8.518719027930493e-07,-8.514317642071583e-07,7.091177291426426e-12,0.05
98,0.4083333333333333,1.6264556279566023e-07,1.6264905866592017e-07,0.013490146026015282,9.274845638142896e-07,-9.278492711962176e-07,6.5949880516562495e-12,0.05
99,0.4125,1.651916505807094e-07,1.6519435064310528e-07,0.013490069657564163,8.59242618386502e-07,-8.58680380136847e-07,6.962277749033502e-12,0.05
100,0.4166666666666667,1.6767631905167946e-07,1.6766951205227087e-07,0.013490083627402782,9.48081378734567e-07,-9.46817465322745e-07,6.462467485204076e-12,0.05
101,0.42083333333333334,1.7018304276916751e-07,1.7017514153394586e-07,0.013490227051079273,8.667759061578276e-07,-8.663115522755376e-07,6.99193548989209e-12,0.05
102,0.425,1.72656413610639e-07,1.726473470853307e-07,0.01348976418375969,9.655077519678118e-07,-9.641022415997745e-07,6.494678972828471e-12,0.05
103,0.42916666666666664,1.7497664828169945e-07,1.7497200133220758e-07,0.013490420766174793,8.692768460573627e-07,-8.696581517176322e-07,7.156812325844383e-12,0.05
104,0.43333333333333335,1.7719005995786574e-07,1.7718699041324726e-07,0.013490122742950916,9.776246088188844e-07,-9.76396449917974e-07,6.683592786468292e-12,0.05
105,0.4375,1.7618509673411609e-07,1.761777355113736e-07,0.013490119948983192,7.346073971320111e-07,-7.342252388327676e-07,7.570216957908466e-12,0.05
106,0.44166666666666665,1.7453560019475844e-07,1.745324738067211e-07,0.013490060344338417,8.777308266833217e-07,-8.77385048174343e-07,8.67612146927224e-12,0.05
107,0.44583333333333336,1.757458534257239e-07,1.7574119226537732e-07,0.013490277342498302,8.200845513745113e-07,-8.193430289834086e-07,9.346006957656637e-12,0.05
108,0.45,1.7767104054655647e-07,1.7766186033441045e-07,0.013490217737853527,9.170738621793141e-07,-9.160069112155599e-07,8.595511848520436e-12,0.05
109,0.45416666666666666,1.7978001665142074e-07,1.7976613264636399e-07,0.013490434736013412,8.328765943549611e-07,-8.314764272695024e-07,9.171706781363145e-12,0.05
110,0.4583333333333333,1.8186929651164974e-07,1.818562651578759e-07,0.013490136712789536,9.343960414257973e-07,-9.336560538074744e-07,8.564780858202444e-12,0.05
111,0.4625,1.8080656616348278e-07,1.8079427377415414e-07,0.013490133918821812,6.997209993609451e-07,-6.98474650565667e-07,9.288098139514812e-12,0.05
112,0.4666666666666667,1.791486141655696e-07,1.7913690442128427e-07,0.013490074314177036,8.38002847554188e-07,-8.373942819207424e-07,1.0247445364136247e-11,0.05
113,0.4708333333333333,1.8036858762116026e-07,1.8035736104593525e-07,0.013490291312336922,7.855796297874886e-07,-7.844438414439308e-07,1.0774453410631774e-11,0.05
114,0.475,1.8226265297016653e-07,1.8225752285161434e-07,0.013490231707692146,8.766388646064327e-07,-8.771258990283251e-07,9.985137082989669e-12,0.05
115,0.4791666666666667,1.8433691195696156e-07,1.8433220816405083e-07,0.013490448705852032,7.984696139786939e-07,-7.972593039128741e-07,1.0416017345190119e-11,0.05
116,0.48333333333333334,1.8642589338924154e-07,1.8642148802427982e-07,0.013490150682628155,8.960210493524939e-07,-8.965743063573798e-07,9.766434684611365e-12,0.05
117,0.4875,1.8534107937284716e-07,1.8534278467541299e-07,0.013490147888660431,6.645818189064675e-07,-6.644349355191693e-07,1.0370636147795826e-11,0.05
118,0.49166666666666664,1.836181837688855e-07,1.8362027276452864e-07,0.013490088284015656,7.996236490680435e-07,-8.000819207201814e-07,1.12847742593755e-11,0.05
119,0.49583333333333335,1.847927535436611e-07,1.8479816787930758e-07,0.013490305282175541,7.515804440982949e-07,-7.519927862677176e-07,1.1697444350796238e-11,0.05
120,0.5,1.8666543155632098e-07,1.8666848689008475e-07,0.013489768840372562,8.413092586987733e-07,-8.412520173854414e-07,1.0892032162586732e-11,0.05
121,0.5041666666666667,1.855758426927423e-07,1.85582294420783e-07,0.013490023091435432,6.237133902651148e-07,-6.247714736709884e-07,1.133669957773246e-11,0.05
122,0.5083333333333333,1.8392221079466253e-07,1.839379848433964e-07,0.013490165583789349,7.485085688995211e-07,-7.499584171502175e-07,1.204208831857477e-11,0.05
123,0.5125,1.8198062434748863e-07,1.819973363126337e-07,0.013490162789821625,5.70516704097912e-07,-5.714390454195093e-07,1.2379958037553115e-11,0.05
124,0.5166666666666667,1.8014789304743317e-07,1.8016281444488413e-07,0.01349010318517685,6.808547823268537e-07,-6.819149120973049e-07,1.253163796940577e-11,0.05
125,0.5208333333333334,1.8137603774448507e-07,1.8138641166842717e-07,0.013490320183336735,6.651793569247629e-07,-6.653089599283414e-07,1.267007108375695e-11,0.05
126,0.525,1.8325000894492405e-07,1.8326161921322637e-07,0.013490022160112858,7.281497573741937e-07,-7.295167279198122e-07,1.188236013990755e-11,0.05
127,0.5291666666666667,1.8218480590803665e-07,1.821978372618105e-07,0.013490019366145134,5.417935540175899e-07,-5.420960746993224e-07,1.1948977466845128e-11,0.05
128,0.5333333333333333,1.8058752004890266e-07,1.8059917294976913e-07,0.01349019818007946,6.4472226312827e-07,-6.457766517128226e-07,1.2350520376157022e-11,0.05
129,0.5375,1.8195702011780668e-07,1.8196739404174878e-07,0.013490158133208752,6.341022071825869e-07,-6.341844027742011e-07,1.2322149708477192e-11,0.05
130,0.5416666666666666,1.8399455825601763e-07,1.8400945123175916e-07,0.013490135781466961,6.944608230656078e-07,-6.963148848668283e-07,1.1604231181867909e-11,0.05
131,0.5458333333333333,1.8631455134254793e-07,1.8632849219102354e-07,0.013489838689565659,6.535680654413494e-07,-6.533113605694547e-07,1.1540654546388468e-11,0.05
132,0.55,1.8864268724883004e-07,1.8865567597003974e-07,0.01349009107798338,7.239978003741433e-07,-7.25682127726497e-07,1.0896997696632675e-11,0.05
133,0.5541666666666667,1.9103291037936287e-07,1.9105091553228704e-07,0.01349045429378748,6.656861160044721e-07,-6.662826308494409e-07,1.0954945652432175e-11,0.05
134,0.5583333333333333,1.9334827072725602e-07,1.9335989520641306e-07,0.013490229845046997,7.484877642088563e-07,-7.488854976185878e-07,1.0355047126938952e-11,0.05
135,0.5625,1.9565270292787318e-07,1.956579609441178e-07,0.013490153476595879,6.770291065513847e-07,-6.766588853716456e-07,1.055821150220469e-11,0.05
136,0.5666666666666667,1.979012012043313e-07,1.9790002170338994e-07,0.013490167446434498,7.706863129858267e-07,-7.70128792741562e-07,9.986224142862232e-12,0.05
137,0.5708333333333333,2.0016867097183422e-07,2.0016383928123105e-07,0.013490310870110989,6.878730687240632e-07,-6.870511697380212e-07,1.0333617941058187e-11,0.05
138,0.575,2.0240987907982344e-07,2.0240126730186603e-07,0.013490086421370506,7.913482704640994e-07,-7.902567062996993e-07,9.78332495930525e-12,0.05
139,0.5791666666666667,2.0463380678847898e-07,2.046241149855632e-07,0.013490010052919388,6.974524922007167e-07,-6.965852890099004e-07,1.0264919215262112e-11,0.05
140,0.5833333333333334,2.0681525825239078e-07,2.068072433303314e-07,0.013490024022758007,8.091790846225406e-07,-8.084516025561011e-07,9.738411187274205e-12,0.05
141,0.5875,2.0897151387089252e-07,2.0895932095754688e-07,0.013490167446434498,7.068437071174783e-07,-7.05242428015642e-07,1.0334804645348496e-11,0.05
142,0.5916666666666667,2.1108550640747126e-07,2.110689081291639e-07,0.013490181416273117,8.249929237495057e-07,-8.236620487920954e-07,9.823485829756384e-12,0.05
143,0.5958333333333333,2.1319169718481135e-07,2.1317910636753368e-07,0.013490324839949608,7.150456440247929e-07,-7.143235052392807e-07,1.0512087630137262e-11,0.05
144,0.6,2.1528211391341756e-07,2.1527057469938882e-07,0.013489861972630024,8.392266863623556e-07,-8.38021378517524e-07,1.0014021706054858e-11,0.05
145,0.6041666666666666,2.1727107935021195e-07,2.172575648273778e-07,0.013490041717886925,7.210072112645306e-07,-7.199607239312579e-07,1.0781562297131687e-11,0.05
146,0.6083333333333333,2.191997054978856e-07,2.1918404513598944e-07,0.013489780947566032,8.507034294735889e-07,-8.492271490514228e-07,1.0307269305247467e-11,0.05
147,0.6125,2.1786536308354698e-07,2.1784735793062282e-07,0.013490217737853527,5.868337211689913e-07,-5.854923870208196e-07,1.1235973753979608e-11,0.05
148,0.6166666666666667,2.1595477051050693e-07,2.159399627998937e-07,0.013490158133208752,7.496726084307235e-07,-7.48879187999969e-07,1.267151638798816e-11,0.05
149,0.6208333333333333,2.1686668105758145e-07,2.1685497131329612e-07,0.013490375131368637,6.718028089335939e-07,-6.70967267528842e-07,1.3303580355410032e-11,0.05
150,0.625,2.1841377417786134e-07,2.1839930752776127e-07,0.01349007710814476,7.855855415023841e-07,-7.842706963907488e-07,1.2475457103611469e-11,0.05
151,0.6291666666666667,2.1696867236187245e-07,2.169541346574988e-07,0.013490074314177036,5.447896569385762e-07,-5.440645622948085e-07,1.3115013071069847e-11,0.05
152,0.6333333333333333,2.1501708147297904e-07,2.1500234481663938e-07,0.013490014709532261,6.915338985842104e-07,-6.902325253627373e-07,1.41288614671676e-11,0.05
153,0.6375,2.127491285364158e-07,2.1273115180520108e-07,0.013490231707692146,4.926350243259148e-07,-4.913989073465906e-07,1.4559098892479955e-11,0.05
154,0.6416666666666667,2.10558695812324e-07,2.1053726584341348e-07,0.013490172103047371,6.204202236357654e-07,-6.186591008419702e-07,1.4900608408847476e-11,0.05
155,0.6458333333333334,2.1143736717021966e-07,2.1141508455002622e-07,0.013490389101207256,5.868066068570706e-07,-5.855849849512696e-07,1.5073318977026063e-11,0.05
156,0.65,2.130523597543288e-07,2.1302903974174114e-07,0.01349009107798338,6.67321444320613e-07,-6.654681783450852e-07,1.4170439670175486e-11,0.05
157,0.6541666666666667,2.1173748621095e-07,2.117099882070761e-07,0.013490088284015656,4.6392167973532597e-07,-4.6207259174815263e-07,1.4275944755054324e-11,0.05
158,0.6583333333333333,2.098578733011891e-07,2.0983166848509427e-07,0.01349002867937088,5.801514930638065e-07,-5.787146619739544e-07,1.4833909979790883e-11,0.05
159,0.6625,2.108568963876678e-07,2.1082887258216942e-07,0.013490245677530766,5.540575784793888e-07,-5.519343062629355e-07,1.4774085037397844e-11,0.05
160,0.6666666666666666,2.125048439438615e-07,2.124804581171702e-07,0.01349018607288599,6.269851269236593e-07,-6.263157956754372e-07,1.3948329670270586e-11,0.05
161,0.6708333333333333,2.143834336720829e-07,2.1435970154470851e-07,0.013490403071045876,5.715727979765096e-07,-5.695280833646836e-07,1.3886975422856246e-11,0.05
162,0.675,2.162679919592847e-07,2.162446293141329e-07,0.013490105047821999,6.533375085339189e-07,-6.527888558638193e-07,1.3177273873579497e-11,0.05
163,0.6791666666666667,2.149923687966293e-07,2.1497214675036957e-07,0.013490102253854275,4.4259729747570127e-07,-4.4114449338237623e-07,1.3298820731034133e-11,0.05
164,0.6833333333333333,2.1306478004134988e-07,2.1303887365320406e-07,0.0134900426492095,5.649320655680949e-07,-5.633649493615338e-07,1.4043922201474814e-11,0.05
165,0.6875,2.1401855576641537e-07,2.1399245042630355e-07,0.013490259647369385,5.331642682866721e-07,-5.318946705339716e-07,1.4046561735308187e-11,0.05
166,0.6916666666666667,2.1566516750226583e-07,2.1564154906172917e-07,0.01349020004272461,6.12644782900609e-07,-6.115809583248565e-07,1.3253799619956817e-11,0.05
167,0.6958333333333333,2.1751198175934405e-07,2.1749067968812597e-07,0.013490417040884495,5.510335085964195e-07,-5.501607347506231e-07,1.3274796962829763e-11,0.05
168,0.7,2.1932518734502082e-07,2.193032031527764e-07,0.013490119017660618,6.38726191933127e-07,-6.375294674440239e-07,1.2604781176809702e-11,0.05
169,0.7041666666666667,2.1800062199872627e-07,2.179806415369967e-07,0.013490116223692894,4.2303904023994794e-07,-4.225857424016876e-07,1.2788987713860192e-11,0.05
170,0.7083333333333334,2.160706458198547e-07,2.160497132308592e-07,0.013490056619048119,5.50108325110954e-07,-5.487299858979868e-07,1.3626827113917233e-11,0.05
171,0.7125,2.1703075958612317e-07,2.1700866170704103e-07,0.013490273617208004,5.141641850024149e-07,-5.13582051556958e-07,1.3678217070238936e-11,0.05
172,0.7166666666666667,2.1865162125322968e-07,2.186224747902088e-07,0.013490214012563229,5.983247319779853e-07,-5.957900270953743e-07,1.2904872161969268e-11,0.05
173,0.7208333333333333,2.2045988146146556e-07,2.2042904390673357e-07,0.013490431010723114,5.32667343119275e-07,-5.320559353129905e-07,1.2974204989502785e-11,0.05
174,0.725,2.2227489182569116e-07,2.2224797646686056e-07,0.013490132987499237,6.236240324103728e-07,-6.218801900143611e-07,1.2331307258815018e-11,0.05
175,0.7291666666666666,2.2092419271757535e-07,2.2089230355959444e-07,0.013490130193531513,4.057044975499652e-07,-4.0419246261338077e-07,1.2544485770823875e-11,0.05
176,0.7333333333333333,2.189225369875203e-07,2.1888540402414947e-07,0.013490070588886738,5.352177936365923e-07,-5.327649432765838e-07,1.3442227312882182e-11,0.05
177,0.7375,2.1983581177664746e-07,2.197959219074619e-07,0.013490287587046623,4.973960017162484e-07,-4.956380053079115e-07,1.3514333814261332e-11,0.05
178,0.7416666666666667,2.2145844980059337e-07,2.2141260558328213e-07,0.013490227982401848,5.830504505828848e-07,-5.797286348790086e-07,1.2751002424558466e-11,0.05
179,0.7458333333333333,2.2324023518649483e-07,2.2319369463730254e-07,0.013490444980561733,5.154549853581205e-07,-5.138562073659158e-07,1.2836278904562475e-11,0.05
180,0.75,2.2502125318624167e-07,2.2497371787721931e-07,0.013490146957337856,6.095167464044703e-07,-6.061475801327052e-07,1.2209876756944762e-11,0.05
181,0.7541666666666667,2.2366842244991858e-07,2.2361362539413676e-07,0.013490144163370132,3.895762574732977e-07,-3.868677254128599e-07,1.2445281799146564e-11,0.05
182,0.7583333333333333,2.216730194959382e-07,2.2161624713135097e-07,0.013490084558725357,5.20650758058928e-07,-5.172647092912443e-07,1.3386448110881903e-11,0.05
183,0.7625,2.2258927856455557e-07,2.2253000508953846e-07,0.013490301556885242,4.822506411950981e-07,-4.793069479125009e-07,1.346374778603698e-11,0.05
184,0.7666666666666667,2.242039869315704e-07,2.24144628191425e-07,0.013490003533661366,5.681285983846804e-07,-5.64938375195244e-07,1.2705044926879294e-11,0.05
185,0.7708333333333334,2.22808509420247e-07,2.2275143862771074e-07,0.013490000739693642,3.5936392350547416e-07,-3.5697067346751264e-07,1.285060013407955e-11,0.05
186,0.775,2.2080502048993367e-07,2.2074698335927678e-07,0.013490179553627968,4.830226316666028e-07,-4.797345809526374e-07,1.3634509303883884e-11,0.05
187,0.7791666666666667,2.2179320069426467e-07,2.2173945524173178e-07,0.01349013950675726,4.5455934127548847e-07,-4.530797070887698e-07,1.3620898660808639e-11,0.05
188,0.7833333333333333,2.2351387940489076e-07,2.234612850315898e-07,0.013490117155015469,5.343961220171215e-07,-5.313042379419584e-07,1.286870980573767e-11,0.05
189,0.7875,2.2551451195340633e-07,2.2546548450463888e-07,0.013489820063114166,4.7525566060051795e-07,-4.7448966711582304e-07,1.2867395388817998e-11,0.05
190,0.7916666666666666,2.2753532391561748e-07,2.2749257766463415e-07,0.013490072451531887,5.638651145965943e-07,-5.618589966651383e-07,1.2241829876018631e-11,0.05
