step,time,x,y,z,roll,pitch,yaw,p_gain_mult
66,0.275,0.0,0.0,0.2578907608985901,0.0,-0.0,0.0,0.5
67,0.2791666666666667,0.0,0.0,0.26171761751174927,0.0,-0.0,0.0,0.5
68,0.2833333333333333,0.0,0.0,0.2655232846736908,0.0,-0.0,0.0,0.5
69,0.2875,0.0,0.0,0.2693063020706177,0.0,-0.0,0.0,0.5
70,0.2916666666666667,0.0,0.0,0.2730654180049896,0.0,-0.0,0.0,0.5
71,0.29583333333333334,0.0,0.0,0.2767994999885559,0.0,-0.0,0.0,0.5
72,0.3,0.0,0.0,0.28050747513771057,0.0,-0.0,0.0,0.5
73,0.30416666666666664,0.0,0.0,0.2841883897781372,0.0,-0.0,0.0,0.5
74,0.30833333333333335,0.0,0.0,0.2878413796424866,0.0,-0.0,0.0,0.5
75,0.3125,0.0,0.0,0.2914656698703766,0.0,-0.0,0.0,0.5
76,0.31666666666666665,0.0,0.0,0.2950606048107147,0.0,-0.0,0.0,0.5
77,0.32083333333333336,0.0,0.0,0.29862555861473083,0.0,-0.0,0.0,0.5
78,0.325,0.0,0.0,0.30216002464294434,0.0,-0.0,0.0,0.5
79,0.32916666666666666,0.0,0.0,0.305663526058197,0.0,-0.0,0.0,0.5
80,0.3333333333333333,0.0,0.0,0.30913564562797546,0.0,-0.0,0.0,0.5
81,0.3375,0.0,0.0,0.312576025724411,0.0,-0.0,0.0,0.5
82,0.3416666666666667,0.0,0.0,0.3159843683242798,0.0,-0.0,0.0,0.5
83,0.3458333333333333,0.0,0.0,0.3193604648113251,0.0,-0.0,0.0,0.5
84,0.35,0.0,0.0,0.3227040767669678,0.0,-0.0,0.0,0.5
85,0.3541666666666667,0.0,0.0,0.32601502537727356,0.0,-0.0,0.0,0.5
86,0.35833333333333334,0.0,0.0,0.3292931914329529,0.0,-0.0,0.0,0.5
87,0.3625,0.0,0.0,0.33253851532936096,0.0,-0.0,0.0,0.5
88,0.36666666666666664,0.0,0.0,0.335750937461853,0.0,-0.0,0.0,0.5
89,0.37083333333333335,0.0,0.0,0.3389304280281067,0.0,-0.0,0.0,0.5
90,0.375,0.0,0.0,0.34207698702812195,0.0,-0.0,0.0,0.5
91,0.37916666666666665,0.0,0.0,0.3451906442642212,0.0,-0.0,0.0,0.5
92,0.38333333333333336,0.0,0.0,0.3482714593410492,0.0,-0.0,0.0,0.5
93,0.3875,0.0,0.0,0.3513195216655731,0.0,-0.0,0.0,0.5
94,0.39166666666666666,0.0,0.0,0.35433489084243774,0.0,-0.0,0.0,0.5
95,0.3958333333333333,0.0,0.0,0.357317715883255,0.0,-0.0,0.0,0.5
96,0.4,0.0,0.0,0.36026811599731445,0.0,-0.0,0.0,0.5
97,0.4041666666666667,0.0,0.0,0.3631862699985504,0.0,-0.0,0.0,0.5
98,0.4083333333333333,0.0,0.0,0.36607229709625244,0.0,-0.0,0.0,0.5
99,0.4125,0.0,0.0,0.36892640590667725,0.0,-0.0,0.0,0.5
100,0.4166666666666667,0.0,0.0,0.37174874544143677,0.0,-0.0,0.0,0.5
101,0.42083333333333334,0.0,0.0,0.3745395541191101,0.0,-0.0,0.0,0.5
102,0.425,0.0,0.0,0.3772990107536316,0.0,-0.0,0.0,0.5
103,0.42916666666666664,0.0,0.0,0.3800273537635803,0.0,-0.0,0.0,0.5
104,0.43333333333333335,0.0,0.0,0.382724791765213,0.0,-0.0,0.0,0.5
105,0.4375,0.0,0.0,0.38539156317710876,0.0,-0.0,0.0,0.5
106,0.44166666666666665,0.0,0.0,0.3880279064178467,0.0,-0.0,0.0,0.5
107,0.44583333333333336,0.0,0.0,0.39063408970832825,0.0,-0.0,0.0,0.5
108,0.45,0.0,0.0,0.39321035146713257,0.0,-0.0,0.0,0.5
109,0.45416666666666666,0.0,0.0,0.39575693011283875,0.0,-0.0,0.0,0.5
110,0.4583333333333333,0.0,0.0,0.3982740640640259,0.0,-0.0,0.0,0.5
111,0.4625,0.0,0.0,0.40076205134391785,0.0,-0.0,0.0,0.5
112,0.4666666666666667,0.0,0.0,0.40322116017341614,0.0,-0.0,0.0,0.5
113,0.4708333333333333,0.0,0.0,0.40565162897109985,0.0,-0.0,0.0,0.5
114,0.475,0.0,0.0,0.40805375576019287,0.0,-0.0,0.0,0.5
115,0.4791666666666667,0.0,0.0,0.4104278087615967,0.0,-0.0,0.0,0.5
116,0.48333333333333334,0.0,0.0,0.4127740263938904,0.0,-0.0,0.0,0.5
117,0.4875,0.0,0.0,0.41509270668029785,0.0,-0.0,0.0,0.5
118,0.49166666666666664,0.0,0.0,0.41738414764404297,0.0,-0.0,0.0,0.5
119,0.49583333333333335,0.0,0.0,0.41964858770370483,0.0,-0.0,0.0,0.5
120,0.5,0.0,0.0,0.4218863248825073,0.0,-0.0,0.0,0.5
121,0.5041666666666667,0.0,0.0,0.42409762740135193,0.0,-0.0,0.0,0.5
122,0.5083333333333333,0.0,0.0,0.4262827932834625,0.0,-0.0,0.0,0.5
123,0.5125,0.0,0.0,0.4284420609474182,0.0,-0.0,0.0,0.5
124,0.5166666666666667,0.0,0.0,0.43057572841644287,0.0,-0.0,0.0,0.5
125,0.5208333333333334,0.0,0.0,0.4326840341091156,0.0,-0.0,0.0,0.5
126,0.525,0.0,0.0,0.43476730585098267,0.0,-0.0,0.0,0.5
127,0.5291666666666667,0.0,0.0,0.43682578206062317,0.0,-0.0,0.0,0.5
128,0.5333333333333333,0.0,0.0,0.438859760761261,0.0,-0.0,0.0,0.5
129,0.5375,0.0,0.0,0.4408694803714752,0.0,-0.0,0.0,0.5
130,0.5416666666666666,0.0,0.0,0.44285520911216736,0.0,-0.0,0.0,0.5
131,0.5458333333333333,0.0,0.0,0.4448172152042389,0.0,-0.0,0.0,0.5
132,0.55,0.0,0.0,0.4467557668685913,0.0,-0.0,0.0,0.5
133,0.5541666666666667,0.0,0.0,0.4486711323261261,0.0,-0.0,0.0,0.5
134,0.5583333333333333,0.0,0.0,0.45056357979774475,0.0,-0.0,0.0,0.5
135,0.5625,0.0,0.0,0.45243337750434875,0.0,-0.0,0.0,0.5
136,0.5666666666666667,0.0,0.0,0.4542807340621948,0.0,-0.0,0.0,0.5
137,0.5708333333333333,0.0,0.0,0.45610594749450684,0.0,-0.0,0.0,0.5
138,0.575,0.0,0.0,0.4579092264175415,0.0,-0.0,0.0,0.5
139,0.5791666666666667,0.0,0.0,0.4596908688545227,0.0,-0.0,0.0,0.5
140,0.5833333333333334,0.0,0.0,0.46145111322402954,0.0,-0.0,0.0,0.5
141,0.5875,0.0,0.0,0.4631901979446411,0.0,-0.0,0.0,0.5
142,0.5916666666666667,0.0,0.0,0.4649083614349365,0.0,-0.0,0.0,0.5
143,0.5958333333333333,0.0,0.0,0.46660587191581726,0.0,-0.0,0.0,0.5
144,0.6,0.0,0.0,0.46828293800354004,0.0,-0.0,0.0,0.5
145,0.6041666666666666,0.0,0.0,0.46993979811668396,0.0,-0.0,0.0,0.5
146,0.6083333333333333,0.0,0.0,0.4715766906738281,0.0,-0.0,0.0,0.5
147,0.6125,0.0,0.0,0.47319385409355164,0.0,-0.0,0.0,0.5
148,0.6166666666666667,0.0,0.0,0.4747915267944336,0.0,-0.0,0.0,0.5
149,0.6208333333333333,0.0,0.0,0.4763699471950531,0.0,-0.0,0.0,0.5
150,0.625,0.0,0.0,0.47792935371398926,0.0,-0.0,0.0,0.5
151,0.6291666666666667,0.0,0.0,0.4794699251651764,0.0,-0.0,0.0,0.5
152,0.6333333333333333,0.0,0.0,0.4809918999671936,0.0,-0.0,0.0,0.5
153,0.6375,0.0,0.0,0.48249551653862,0.0,-0.0,0.0,0.5
154,0.6416666666666667,0.0,0.0,0.4839809834957123,0.0,-0.0,0.0,0.5
155,0.6458333333333334,0.0,0.0,0.4854485094547272,0.0,-0.0,0.0,0.5
156,0.65,0.0,0.0,0.4868983030319214,0.0,-0.0,0.0,0.5
157,0.6541666666666667,0.0,0.0,0.48833057284355164,0.0,-0.0,0.0,0.5
158,0.6583333333333333,0.0,0.0,0.48974552750587463,0.0,-0.0,0.0,0.5
159,0.6625,0.0,0.0,0.4911433756351471,0.0,-0.0,0.0,0.5
160,0.6666666666666666,0.0,0.0,0.4925243556499481,0.0,-0.0,0.0,0.5
161,0.6708333333333333,0.0,0.0,0.49388864636421204,0.0,-0.0,0.0,0.5
162,0.675,0.0,0.0,0.49523642659187317,0.0,-0.0,0.0,0.5
163,0.6791666666666667,0.0,0.0,0.49656787514686584,0.0,-0.0,0.0,0.5
164,0.6833333333333333,0.0,0.0,0.49788323044776917,0.0,-0.0,0.0,0.5
165,0.6875,0.0,0.0,0.49918267130851746,0.0,-0.0,0.0,0.5
166,0.6916666666666667,0.0,0.0,0.5004664063453674,0.0,-0.0,0.0,0.5
167,0.6958333333333333,0.0,0.0,0.5017346143722534,0.0,-0.0,0.0,0.5
168,0.7,0.0,0.0,0.5029874444007874,0.0,-0.0,0.0,0.5
169,0.7041666666666667,0.0,0.0,0.5042251348495483,0.0,-0.0,0.0,0.5
170,0.7083333333333334,0.0,0.0,0.5054478049278259,0.0,-0.0,0.0,0.5
171,0.7125,0.0,0.0,0.5066556930541992,0.0,-0.0,0.0,0.5
172,0.7166666666666667,0.0,0.0,0.5078489184379578,0.0,-0.0,0.0,0.5
173,0.7208333333333333,0.0,0.0,0.5090277194976807,0.0,-0.0,0.0,0.5
174,0.725,0.0,0.0,0.5101922154426575,0.0,-0.0,0.0,0.5
175,0.7291666666666666,0.0,0.0,0.5113426446914673,0.0,-0.0,0.0,0.5
176,0.7333333333333333,0.0,0.0,0.5124791264533997,0.0,-0.0,0.0,0.5
177,0.7375,0.0,0.0,0.5136018395423889,0.0,-0.0,0.0,0.5
178,0.7416666666666667,0.0,0.0,0.5147109627723694,0.0,-0.0,0.0,0.5
179,0.7458333333333333,0.0,0.0,0.5158066153526306,0.0,-0.0,0.0,0.5
180,0.75,0.0,0.0,0.5168889760971069,0.0,-0.0,0.0,0.5
181,0.7541666666666667,0.0,0.0,0.5179582238197327,0.0,-0.0,0.0,0.5
182,0.7583333333333333,0.0,0.0,0.5190145373344421,0.0,-0.0,0.0,0.5
183,0.7625,0.0,0.0,0.5200580358505249,0.0,-0.0,0.0,0.5
184,0.7666666666666667,0.0,0.0,0.5210888981819153,0.0,-0.0,0.0,0.5
185,0.7708333333333334,0.0,0.0,0.5221072435379028,0.0,-0.0,0.0,0.5
186,0.775,0.0,0.0,0.5231132507324219,0.0,-0.0,0.0,0.5
187,0.7791666666666667,0.0,0.0,0.5241070985794067,0.0,-0.0,0.0,0.5
188,0.7833333333333333,0.0,0.0,0.525088906288147,0.0,-0.0,0.0,0.5
189,0.7875,0.0,0.0,0.5260587930679321,0.0,-0.0,0.0,0.5
190,0.7916666666666666,0.0,0.0,0.5270168781280518,0.0,-0.0,0.0,0.5
191,0.7958333333333333,0.0,0.0,0.527963399887085,0.0,-0.0,0.0,0.5
192,0.8,0.0,0.0,0.5288984179496765,0.0,-0.0,0.0,0.5
193,0.8041666666666667,0.0,0.0,0.529822051525116,0.0,-0.0,0.0,0.5
194,0.8083333333333333,0.0,0.0,0.5307344794273376,0.0,-0.0,0.0,0.5
195,0.8125,0.0,0.0,0.5316358804702759,0.0,-0.0,0.0,0.5
196,0.8166666666666667,0.0,0.0,0.5325263738632202,0.0,-0.0,0.0,0.5
197,0.8208333333333333,0.0,0.0,0.5334060192108154,0.0,-0.0,0.0,0.5
198,0.825,0.0,0.0,0.5342750549316406,0.0,-0.0,0.0,0.5
199,0.8291666666666667,0.0,0.0,0.5351334810256958,0.0,-0.0,0.0,0.5
200,0.8333333333333334,0.0,0.0,0.5359815359115601,0.0,-0.0,0.0,0.5
201,0.8375,0.0,0.0,0.536819338798523,0.0,-0.0,0.0,0.5
202,0.8416666666666667,0.0,0.0,0.5376468896865845,0.0,-0.0,0.0,0.5
203,0.8458333333333333,0.0,0.0,0.5384644269943237,0.0,-0.0,0.0,0.5
204,0.85,0.0,0.0,0.5392720699310303,0.0,-0.0,0.0,0.5
205,0.8541666666666666,0.0,0.0,0.5400699377059937,0.0,-0.0,0.0,0.5
206,0.8583333333333333,0.0,0.0,0.5408581495285034,0.0,-0.0,0.0,0.5
207,0.8625,0.0,0.0,0.5416367053985596,0.0,-0.0,0.0,0.5
208,0.8666666666666667,0.0,0.0,0.5424058437347412,0.0,-0.0,0.0,0.5
209,0.8708333333333333,0.0,0.0,0.5431656837463379,0.0,-0.0,0.0,0.5
210,0.875,0.0,0.0,0.5439162850379944,0.0,-0.0,0.0,0.5
211,0.8791666666666667,0.0,0.0,0.5446577668190002,0.0,-0.0,0.0,0.5
212,0.8833333333333333,0.0,0.0,0.5453903079032898,0.0,-0.0,0.0,0.5
213,0.8875,0.0,0.0,0.546113908290863,0.0,-0.0,0.0,0.5
214,0.8916666666666667,0.0,0.0,0.5468286871910095,0.0,-0.0,0.0,0.5
215,0.8958333333333334,0.0,0.0,0.5475348234176636,0.0,-0.0,0.0,0.5
216,0.9,0.0,0.0,0.5482324361801147,0.0,-0.0,0.0,0.5
217,0.9041666666666667,0.0,0.0,0.5489215850830078,0.0,-0.0,0.0,0.5
218,0.9083333333333333,0.0,0.0,0.5496023297309875,0.0,-0.0,0.0,0.5
219,0.9125,0.0,0.0,0.5502747893333435,0.0,-0.0,0.0,0.5
220,0.9166666666666666,0.0,0.0,0.55093914270401,0.0,-0.0,0.0,0.5
221,0.9208333333333333,0.0,0.0,0.5515953898429871,0.0,-0.0,0.0,0.5
222,0.925,0.0,0.0,0.5522436499595642,0.0,-0.0,0.0,0.5
223,0.9291666666666667,0.0,0.0,0.552884042263031,0.0,-0.0,0.0,0.5
224,0.9333333333333333,0.0,0.0,0.553516685962677,0.0,-0.0,0.0,0.5
225,0.9375,0.0,0.0,0.5541417002677917,0.0,-0.0,0.0,0.5
226,0.9416666666666667,0.0,0.0,0.5547590851783752,0.0,-0.0,0.0,0.5
227,0.9458333333333333,0.0,0.0,0.555368959903717,0.0,-0.0,0.0,0.5
228,0.95,0.0,0.0,0.5559714436531067,0.0,-0.0,0.0,0.5
229,0.9541666666666667,0.0,0.0,0.5565666556358337,0.0,-0.0,0.0,0.5
230,0.9583333333333334,0.0,0.0,0.5571545958518982,0.0,-0.0,0.0,0.5
231,0.9625,0.0,0.0,0.5577353835105896,0.0,-0.0,0.0,0.5
232,0.9666666666666667,0.0,0.0,0.5583091378211975,0.0,-0.0,0.0,0.5
233,0.9708333333333333,0.0,0.0,0.5588759183883667,0.0,-0.0,0.0,0.5
234,0.975,0.0,0.0,0.5594358444213867,0.0,-0.0,0.0,0.5
235,0.9791666666666666,0.0,0.0,0.5599889755249023,0.0,-0.0,0.0,0.5
236,0.9833333333333333,0.0,0.0,0.5605353713035583,0.0,-0.0,0.0,0.5
237,0.9875,0.0,0.0,0.5610751509666443,0.0,-0.0,0.0,0.5
238,0.9916666666666667,0.0,0.0,0.5616083741188049,0.0,-0.0,0.0,0.5
239,0.9958333333333333,0.0,0.0,0.5621351003646851,0.0,-0.0,0.0,0.5
240,1.0,0.0,0.0,0.5626554489135742,0.0,-0.0,0.0,0.5
241,1.0041666666666667,0.0,0.0,0.5631694793701172,0.0,-0.0,0.0,0.5
242,1.0083333333333333,0.0,0.0,0.5636772513389587,0.0,-0.0,0.0,0.5
243,1.0125,0.0,0.0,0.5641788840293884,0.0,-0.0,0.0,0.5
244,1.0166666666666666,0.0,0.0,0.564674437046051,0.0,-0.0,0.0,0.5
245,1.0208333333333333,0.0,0.0,0.5651639699935913,0.0,-0.0,0.0,0.5
246,1.025,0.0,0.0,0.565647542476654,0.0,-0.0,0.0,0.5
247,1.0291666666666666,0.0,0.0,0.5661252737045288,0.0,-0.0,0.0,0.5
248,1.0333333333333334,0.0,0.0,0.5665971636772156,0.0,-0.0,0.0,0.5
249,1.0375,0.0,0.0,0.5670633316040039,0.0,-0.0,0.0,0.5
250,1.0416666666666667,0.0,0.0,0.5675238370895386,0.0,-0.0,0.0,0.5
251,1.0458333333333334,0.0,0.0,0.5679787397384644,0.0,-0.0,0.0,0.5
252,1.05,0.0,0.0,0.5684281587600708,0.0,-0.0,0.0,0.5
253,1.0541666666666667,0.0,0.0,0.5688720941543579,0.0,-0.0,0.0,0.5
254,1.0583333333333333,0.0,0.0,0.5693106651306152,0.0,-0.0,0.0,0.5
255,1.0625,0.0,0.0,0.5697439312934875,0.0,-0.0,0.0,0.5
256,1.0666666666666667,0.0,0.0,0.5701718926429749,0.0,-0.0,0.0,0.5
257,1.0708333333333333,0.0,0.0,0.5705946683883667,0.0,-0.0,0.0,0.5
258,1.075,0.0,0.0,0.5710123181343079,0.0,-0.0,0.0,0.5
259,1.0791666666666666,0.0,0.0,0.5714249014854431,0.0,-0.0,0.0,0.5
260,1.0833333333333333,0.0,0.0,0.5718324184417725,0.0,-0.0,0.0,0.5
261,1.0875,0.0,0.0,0.5722350478172302,0.0,-0.0,0.0,0.5
262,1.0916666666666666,0.0,0.0,0.5726327896118164,0.0,-0.0,0.0,0.5
263,1.0958333333333334,0.0,0.0,0.573025643825531,0.0,-0.0,0.0,0.5
264,1.1,0.0,0.0,0.5734137296676636,0.0,-0.0,0.0,0.5
265,1.1041666666666667,0.0,0.0,0.5737971663475037,0.0,-0.0,0.0,0.5
266,1.1083333333333334,0.0,0.0,0.5741759538650513,0.0,-0.0,0.0,0.5
267,1.1125,0.0,0.0,0.5745500922203064,0.0,-0.0,0.0,0.5
268,1.1166666666666667,0.0,0.0,0.5749197006225586,0.0,-0.0,0.0,0.5
269,1.1208333333333333,0.0,0.0,0.5752847790718079,0.0,-0.0,0.0,0.5
270,1.125,0.0,0.0,0.5756454467773438,0.0,-0.0,0.0,0.5
271,1.1291666666666667,0.0,0.0,0.5760017037391663,0.0,-0.0,0.0,0.5
272,1.1333333333333333,0.0,0.0,0.5763536691665649,0.0,-0.0,0.0,0.5
273,1.1375,0.0,0.0,0.5767013430595398,0.0,-0.0,0.0,0.5
274,1.1416666666666666,0.0,0.0,0.5770448446273804,0.0,-0.0,0.0,0.5
275,1.1458333333333333,0.0,0.0,0.5773841738700867,0.0,-0.0,0.0,0.5
276,1.15,0.0,0.0,0.5777193307876587,0.0,-0.0,0.0,0.5
277,1.1541666666666666,0.0,0.0,0.578050434589386,0.0,-0.0,0.0,0.5
278,1.1583333333333334,0.0,0.0,0.5783774852752686,0.0,-0.0,0.0,0.5
279,1.1625,0.0,0.0,0.578700602054596,0.0,-0.0,0.0,0.5
280,1.1666666666666667,0.0,0.0,0.5790197849273682,0.0,-0.0,0.0,0.5
281,1.1708333333333334,0.0,0.0,0.57933509349823,0.0,-0.0,0.0,0.5
282,1.175,0.0,0.0,0.5796465873718262,0.0,-0.0,0.0,0.5
283,1.1791666666666667,0.0,0.0,0.5799543261528015,0.0,-0.0,0.0,0.5
284,1.1833333333333333,0.0,0.0,0.5802582502365112,0.0,-0.0,0.0,0.5
285,1.1875,0.0,0.0,0.5805584788322449,0.0,-0.0,0.0,0.5
286,1.1916666666666667,0.0,0.0,0.580855131149292,0.0,-0.0,0.0,0.5
287,1.1958333333333333,0.0,0.0,0.5811481475830078,0.0,-0.0,0.0,0.5
288,1.2,0.0,0.0,0.5814376473426819,0.0,-0.0,0.0,0.5
289,1.2041666666666666,0.0,0.0,0.5817235708236694,0.0,-0.0,0.0,0.5
290,1.2083333333333333,0.0,0.0,0.58200603723526,0.0,-0.0,0.0,0.5
291,1.2125,0.0,0.0,0.5822850465774536,0.0,-0.0,0.0,0.5
292,1.2166666666666666,0.0,0.0,0.5825607180595398,0.0,-0.0,0.0,0.5
293,1.2208333333333334,0.0,0.0,0.5828330516815186,0.0,-0.0,0.0,0.5
294,1.225,0.0,0.0,0.5831020474433899,0.0,-0.0,0.0,0.5
295,1.2291666666666667,0.0,0.0,0.5833678245544434,0.0,-0.0,0.0,0.5
296,1.2333333333333334,0.0,0.0,0.583630383014679,0.0,-0.0,0.0,0.5
297,1.2375,0.0,0.0,0.5838897228240967,0.0,-0.0,0.0,0.5
298,1.2416666666666667,0.0,0.0,0.5841458439826965,0.0,-0.0,0.0,0.5
299,1.2458333333333333,0.0,0.0,0.5843988656997681,0.0,-0.0,0.0,0.5
300,1.25,0.0,0.0,0.584648847579956,0.0,-0.0,0.0,0.5
301,1.2541666666666667,0.0,0.0,0.5848957896232605,0.0,-0.0,0.0,0.5
302,1.2583333333333333,0.0,0.0,0.5851397514343262,0.0,-0.0,0.0,0.5
303,1.2625,0.0,0.0,0.5853807330131531,0.0,-0.0,0.0,0.5
304,1.2666666666666666,0.0,0.0,0.5856187343597412,0.0,-0.0,0.0,0.5
305,1.2708333333333333,0.0,0.0,0.5858538746833801,0.0,-0.0,0.0,0.5
306,1.275,0.0,0.0,0.5860861539840698,0.0,-0.0,0.0,0.5
307,1.2791666666666666,0.0,0.0,0.5863156914710999,0.0,-0.0,0.0,0.5
308,1.2833333333333334,0.0,0.0,0.5865423679351807,0.0,-0.0,0.0,0.5
309,1.2875,0.0,0.0,0.5867663025856018,0.0,-0.0,0.0,0.5
310,1.2916666666666667,0.0,0.0,0.5869874954223633,0.0,-0.0,0.0,0.5
311,1.2958333333333334,0.0,0.0,0.5872060656547546,0.0,-0.0,0.0,0.5
312,1.3,0.0,0.0,0.5874218940734863,0.0,-0.0,0.0,0.5
313,1.3041666666666667,0.0,0.0,0.5876350998878479,0.0,-0.0,0.0,0.5
314,1.3083333333333333,0.0,0.0,0.5878458023071289,0.0,-0.0,0.0,0.5
315,1.3125,0.0,0.0,0.5880538821220398,0.0,-0.0,0.0,0.5
316,1.3166666666666667,0.0,0.0,0.5882594585418701,0.0,-0.0,0.0,0.5
317,1.3208333333333333,0.0,0.0,0.5884625315666199,0.0,-0.0,0.0,0.5
318,1.325,0.0,0.0,0.5886631011962891,0.0,-0.0,0.0,0.5
319,1.3291666666666666,0.0,0.0,0.5888612866401672,0.0,-0.0,0.0,0.5
320,1.3333333333333333,0.0,0.0,0.5890570878982544,0.0,-0.0,0.0,0.5
